image_id,image_ref,label_source,usable_for_training,material_category,sub_category,material_code,weight_kg,city,month,lighting,background,hand_for_scale,split
IMG900171,img/pilot/0171.jpg,field_capture_pilot,True,CRT,Deflection yoke,CRT-YOK,51.2,Pune,2025-08,daylight,cart,False,test
IMG900172,img/pilot/0172.jpg,field_capture_pilot,True,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,25.0,Nashik,2026-04,daylight,floor_mat,True,train
IMG900173,img/pilot/0173.jpg,field_capture_pilot,True,Motor & magnet-bearing,Speaker magnet,MTR-SPK,11.1,Nagpur,2026-01,daylight,cluttered_yard,False,train
IMG900174,img/pilot/0174.jpg,field_capture_pilot,True,PCB,Mixed populated board,PCB-MIX,4.8,Nashik,2025-07,indoor_tube,cart,True,train
IMG900175,img/pilot/0175.jpg,field_capture_pilot,True,Cable,Copper household wire,CBL-CU,22.3,Mumbai,2026-06,low_light,cluttered_yard,False,test
IMG900176,img/pilot/0176.jpg,field_capture_pilot,True,Cable,Aluminium cable,CBL-AL,34.8,Mumbai,2025-04,daylight,cluttered_yard,True,test
IMG900177,img/pilot/0177.jpg,field_capture_pilot,True,Mixed plastic,PC/ABS blend,PLA-PCABS,27.4,Mumbai,2025-06,daylight,floor_mat,False,train
IMG900178,img/pilot/0178.jpg,field_capture_pilot,True,Mixed plastic,Mixed dirty,PLA-MIX,102.8,Nashik,2025-04,low_light,floor_mat,False,train
IMG900179,img/pilot/0179.jpg,field_capture_pilot,True,PCB,Motherboard (high grade),PCB-MBH,5.7,Mumbai,2026-07,indoor_tube,cluttered_yard,False,train
IMG900180,img/pilot/0180.jpg,field_capture_pilot,True,PCB,RAM / gold-finger,PCB-RAM,18.6,Aurangabad,2025-09,daylight,cluttered_yard,False,train
IMG900181,img/pilot/0181.jpg,field_capture_pilot,True,CRT,Colour TV tube,CRT-CTV,72.2,Aurangabad,2025-07,daylight,plain,True,train
IMG900182,img/pilot/0182.jpg,field_capture_pilot,True,Mixed plastic,HIPS,PLA-HIPS,42.7,Aurangabad,2025-03,daylight,cluttered_yard,False,train
IMG900183,img/pilot/0183.jpg,field_capture_pilot,True,Motor & magnet-bearing,Speaker magnet,MTR-SPK,4.8,Mumbai,2026-03,daylight,shop_counter,False,train
IMG900184,img/pilot/0184.jpg,field_capture_pilot,True,Cable,Copper household wire,CBL-CU,20.3,Pimpri-Chinchwad,2025-10,shade,floor_mat,False,train
IMG900185,img/pilot/0185.jpg,field_capture_pilot,True,Battery,Button / coin cell,BAT-BTN,41.1,Nagpur,2025-04,indoor_tube,floor_mat,True,train
IMG900186,img/pilot/0186.jpg,field_capture_pilot,True,Cable,Mixed insulated,CBL-MIX,18.3,Mumbai,2025-06,low_light,cluttered_yard,True,train
IMG900187,img/pilot/0187.jpg,field_capture_pilot,True,Mixed plastic,Mixed dirty,PLA-MIX,61.0,Nashik,2026-02,indoor_tube,cluttered_yard,False,train
IMG900188,img/pilot/0188.jpg,field_capture_pilot,True,CRT,Deflection yoke,CRT-YOK,45.8,Pune,2026-03,daylight,cluttered_yard,False,train
IMG900189,img/pilot/0189.jpg,field_capture_pilot,True,Mixed plastic,HIPS,PLA-HIPS,31.7,Pune,2025-05,indoor_tube,cluttered_yard,True,test
IMG900190,img/pilot/0190.jpg,field_capture_pilot,True,Cable,Copper household wire,CBL-CU,10.7,Mumbai,2026-01,indoor_tube,shop_counter,True,train
IMG900191,img/pilot/0191.jpg,field_capture_pilot,True,Mixed plastic,ABS casing,PLA-ABS,42.8,Mumbai,2025-05,low_light,floor_mat,True,test
IMG900192,img/pilot/0192.jpg,field_capture_pilot,True,Motor & magnet-bearing,HDD assembly,MTR-HDD,45.4,Mumbai,2026-07,low_light,shop_counter,False,train
IMG900193,img/pilot/0193.jpg,field_capture_pilot,True,Battery,Button / coin cell,BAT-BTN,10.4,Mumbai,2026-07,indoor_tube,cart,True,test
IMG900194,img/pilot/0194.jpg,field_capture_pilot,True,Mixed plastic,ABS casing,PLA-ABS,119.0,Nashik,2025-07,indoor_tube,cluttered_yard,False,train
IMG900195,img/pilot/0195.jpg,field_capture_pilot,True,Cable,Armoured / data cable,CBL-ARM,10.8,Nagpur,2026-03,daylight,cluttered_yard,False,test
IMG900196,img/pilot/0196.jpg,field_capture_pilot,True,LCD/LED panel,Monitor panel,LCD-MON,10.1,Pimpri-Chinchwad,2025-04,flash,floor_mat,True,val
IMG900197,img/pilot/0197.jpg,field_capture_pilot,True,Mixed plastic,ABS casing,PLA-ABS,28.8,Aurangabad,2026-08,low_light,shop_counter,False,train
IMG900198,img/pilot/0198.jpg,field_capture_pilot,True,Cable,Copper household wire,CBL-CU,14.2,Pimpri-Chinchwad,2025-12,shade,cluttered_yard,False,train
IMG900199,img/pilot/0199.jpg,field_capture_pilot,True,LCD/LED panel,TV panel,LCD-TV,13.8,Nagpur,2025-11,daylight,floor_mat,True,train
IMG900200,img/pilot/0200.jpg,field_capture_pilot,True,PCB,RAM / gold-finger,PCB-RAM,36.9,Pune,2025-09,daylight,cluttered_yard,True,train
IMG900201,img/pilot/0201.jpg,field_capture_pilot,True,Motor & magnet-bearing,HDD assembly,MTR-HDD,5.4,Pimpri-Chinchwad,2025-05,low_light,cart,False,train
IMG900202,img/pilot/0202.jpg,field_capture_pilot,True,Motor & magnet-bearing,HDD assembly,MTR-HDD,30.4,Pimpri-Chinchwad,2025-09,daylight,cluttered_yard,False,test
IMG900203,img/pilot/0203.jpg,field_capture_pilot,True,PCB,TV / appliance board (low grade),PCB-LOW,3.5,Mumbai,2026-07,daylight,cluttered_yard,True,train
IMG900204,img/pilot/0204.jpg,field_capture_pilot,True,Cable,Mixed insulated,CBL-MIX,22.3,Pune,2025-06,low_light,cart,True,train
IMG900205,img/pilot/0205.jpg,field_capture_pilot,True,Mixed plastic,HIPS,PLA-HIPS,3.3,Pimpri-Chinchwad,2025-12,low_light,cluttered_yard,False,test
IMG900206,img/pilot/0206.jpg,field_capture_pilot,True,CRT,Colour TV tube,CRT-CTV,44.1,Aurangabad,2026-03,shade,cluttered_yard,True,test
IMG900207,img/pilot/0207.jpg,field_capture_pilot,True,LCD/LED panel,Laptop panel,LCD-LAP,33.9,Nashik,2026-06,daylight,floor_mat,False,test
IMG900208,img/pilot/0208.jpg,field_capture_pilot,True,LCD/LED panel,Laptop panel,LCD-LAP,21.3,Pimpri-Chinchwad,2025-10,daylight,floor_mat,False,val
IMG900209,img/pilot/0209.jpg,field_capture_pilot,True,Battery,Lead-acid,BAT-PB,0.4,Pune,2026-08,daylight,cart,False,train
IMG900210,img/pilot/0210.jpg,field_capture_pilot,True,Mixed plastic,Mixed dirty,PLA-MIX,31.6,Nashik,2025-04,low_light,cart,False,train
IMG900211,img/pilot/0211.jpg,field_capture_pilot,True,Battery,Lead-acid,BAT-PB,9.8,Mumbai,2026-03,low_light,cluttered_yard,False,train
IMG900212,img/pilot/0212.jpg,field_capture_pilot,True,Cable,Aluminium cable,CBL-AL,19.9,Aurangabad,2026-06,daylight,cluttered_yard,False,train
IMG900213,img/pilot/0213.jpg,field_capture_pilot,True,PCB,Mixed populated board,PCB-MIX,1.7,Pune,2025-11,shade,floor_mat,False,test
IMG900214,img/pilot/0214.jpg,field_capture_pilot,True,PCB,GPU / add-on card,PCB-GPU,45.0,Pimpri-Chinchwad,2025-11,low_light,shop_counter,False,train
IMG900215,img/pilot/0215.jpg,field_capture_pilot,True,PCB,Motherboard (high grade),PCB-MBH,15.1,Mumbai,2026-07,daylight,shop_counter,False,train
IMG900216,img/pilot/0216.jpg,field_capture_pilot,True,Cable,Copper household wire,CBL-CU,4.7,Aurangabad,2025-07,shade,cart,False,train
IMG900217,img/pilot/0217.jpg,field_capture_pilot,True,Cable,Armoured / data cable,CBL-ARM,23.1,Aurangabad,2026-07,daylight,cart,True,train
IMG900218,img/pilot/0218.jpg,field_capture_pilot,True,LCD/LED panel,Laptop panel,LCD-LAP,19.5,Nagpur,2025-09,low_light,cluttered_yard,False,train
IMG900219,img/pilot/0219.jpg,field_capture_pilot,True,Mixed plastic,HIPS,PLA-HIPS,37.3,Mumbai,2026-08,daylight,cluttered_yard,False,train
IMG900220,img/pilot/0220.jpg,field_capture_pilot,True,CRT,Colour TV tube,CRT-CTV,99.7,Aurangabad,2025-10,shade,cluttered_yard,False,test
IMG900221,img/pilot/0221.jpg,field_capture_pilot,True,Mixed plastic,Mixed dirty,PLA-MIX,10.8,Aurangabad,2025-09,indoor_tube,cluttered_yard,False,train
IMG900222,img/pilot/0222.jpg,field_capture_pilot,True,Mixed plastic,Mixed dirty,PLA-MIX,8.2,Pune,2026-06,shade,floor_mat,True,train
IMG900223,img/pilot/0223.jpg,field_capture_pilot,True,Cable,Armoured / data cable,CBL-ARM,11.1,Mumbai,2025-10,daylight,cluttered_yard,False,train
IMG900224,img/pilot/0224.jpg,field_capture_pilot,True,Cable,Aluminium cable,CBL-AL,37.5,Pune,2025-09,daylight,plain,False,val
IMG900225,img/pilot/0225.jpg,field_capture_pilot,True,Cable,Armoured / data cable,CBL-ARM,13.7,Pimpri-Chinchwad,2026-07,indoor_tube,cart,True,test
IMG900226,img/pilot/0226.jpg,field_capture_pilot,True,Cable,Copper household wire,CBL-CU,37.2,Mumbai,2026-07,low_light,cluttered_yard,True,train
IMG900227,img/pilot/0227.jpg,field_capture_pilot,True,Motor & magnet-bearing,Speaker magnet,MTR-SPK,33.3,Mumbai,2026-03,flash,cluttered_yard,False,train
IMG900228,img/pilot/0228.jpg,field_capture_pilot,True,CRT,Deflection yoke,CRT-YOK,37.3,Mumbai,2025-06,flash,floor_mat,True,test
IMG900229,img/pilot/0229.jpg,field_capture_pilot,True,Motor & magnet-bearing,Compressor motor,MTR-CMP,18.4,Pune,2025-08,shade,floor_mat,True,test
IMG900230,img/pilot/0230.jpg,field_capture_pilot,True,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,18.4,Mumbai,2026-03,low_light,cart,False,train
IMG900231,img/pilot/0231.jpg,field_capture_pilot,True,PCB,Mixed populated board,PCB-MIX,5.5,Pune,2026-07,shade,cluttered_yard,False,train
IMG900232,img/pilot/0232.jpg,field_capture_pilot,True,PCB,RAM / gold-finger,PCB-RAM,3.8,Pimpri-Chinchwad,2026-08,indoor_tube,cart,False,test
IMG900233,img/pilot/0233.jpg,field_capture_pilot,True,Cable,Mixed insulated,CBL-MIX,60.0,Aurangabad,2026-05,shade,floor_mat,False,train
IMG900234,img/pilot/0234.jpg,field_capture_pilot,True,Mixed plastic,PC/ABS blend,PLA-PCABS,57.6,Mumbai,2025-11,daylight,cart,True,train
IMG900235,img/pilot/0235.jpg,field_capture_pilot,True,Motor & magnet-bearing,Compressor motor,MTR-CMP,31.7,Nagpur,2025-04,indoor_tube,shop_counter,True,train
IMG900236,img/pilot/0236.jpg,field_capture_pilot,True,LCD/LED panel,Laptop panel,LCD-LAP,10.5,Mumbai,2025-03,daylight,floor_mat,True,train
IMG900237,img/pilot/0237.jpg,field_capture_pilot,True,Motor & magnet-bearing,Compressor motor,MTR-CMP,26.0,Mumbai,2026-04,low_light,cart,False,val
IMG900238,img/pilot/0238.jpg,field_capture_pilot,True,Cable,Copper household wire,CBL-CU,20.8,Mumbai,2025-09,low_light,cluttered_yard,True,train
IMG900239,img/pilot/0239.jpg,field_capture_pilot,True,CRT,Colour TV tube,CRT-CTV,26.8,Nashik,2025-08,shade,cluttered_yard,False,train
IMG900240,img/pilot/0240.jpg,field_capture_pilot,True,PCB,GPU / add-on card,PCB-GPU,45.0,Nashik,2025-05,daylight,floor_mat,False,test
IMG900241,img/pilot/0241.jpg,field_capture_pilot,True,PCB,RAM / gold-finger,PCB-RAM,15.6,Pune,2026-04,low_light,cluttered_yard,True,train
IMG900242,img/pilot/0242.jpg,field_capture_pilot,True,Mixed plastic,HIPS,PLA-HIPS,21.6,Aurangabad,2026-01,daylight,cart,False,val
IMG900243,img/pilot/0243.jpg,field_capture_pilot,True,Mixed plastic,HIPS,PLA-HIPS,21.5,Pune,2026-06,shade,floor_mat,True,val
IMG900244,img/pilot/0244.jpg,field_capture_pilot,True,PCB,RAM / gold-finger,PCB-RAM,14.7,Aurangabad,2025-04,daylight,shop_counter,True,train
IMG900245,img/pilot/0245.jpg,field_capture_pilot,True,Cable,Mixed insulated,CBL-MIX,4.7,Mumbai,2026-06,shade,shop_counter,False,train
IMG900246,img/pilot/0246.jpg,field_capture_pilot,True,Cable,Aluminium cable,CBL-AL,27.8,Pune,2025-03,indoor_tube,cluttered_yard,False,test
IMG900247,img/pilot/0247.jpg,field_capture_pilot,True,PCB,Mixed populated board,PCB-MIX,3.3,Mumbai,2025-10,daylight,plain,True,train
IMG900248,img/pilot/0248.jpg,field_capture_pilot,True,Motor & magnet-bearing,Compressor motor,MTR-CMP,10.9,Mumbai,2026-05,shade,floor_mat,False,val
IMG900249,img/pilot/0249.jpg,field_capture_pilot,True,PCB,TV / appliance board (low grade),PCB-LOW,45.0,Aurangabad,2025-06,daylight,cart,True,train
IMG900250,img/pilot/0250.jpg,field_capture_pilot,True,PCB,TV / appliance board (low grade),PCB-LOW,41.1,Mumbai,2025-05,indoor_tube,floor_mat,True,train
IMG900251,img/pilot/0251.jpg,field_capture_pilot,True,Motor & magnet-bearing,HDD assembly,MTR-HDD,20.3,Mumbai,2026-04,low_light,cluttered_yard,True,train
IMG900252,img/pilot/0252.jpg,field_capture_pilot,True,Motor & magnet-bearing,Speaker magnet,MTR-SPK,86.3,Mumbai,2025-07,daylight,cluttered_yard,True,train
IMG900253,img/pilot/0253.jpg,field_capture_pilot,True,Battery,Li-ion laptop / phone pack,BAT-LI,67.1,Aurangabad,2025-07,low_light,floor_mat,True,train
IMG900254,img/pilot/0254.jpg,field_capture_pilot,True,PCB,Mixed populated board,PCB-MIX,3.6,Pune,2025-12,low_light,shop_counter,False,train
IMG900255,img/pilot/0255.jpg,field_capture_pilot,True,Cable,Aluminium cable,CBL-AL,5.3,Pune,2026-03,low_light,plain,False,val
IMG900256,img/pilot/0256.jpg,field_capture_pilot,True,Mixed plastic,HIPS,PLA-HIPS,18.5,Nashik,2025-03,low_light,shop_counter,True,train
IMG900257,img/pilot/0257.jpg,field_capture_pilot,True,Mixed plastic,ABS casing,PLA-ABS,24.3,Mumbai,2026-08,indoor_tube,cart,True,train
IMG900258,img/pilot/0258.jpg,field_capture_pilot,True,Mixed plastic,PC/ABS blend,PLA-PCABS,46.8,Aurangabad,2026-05,daylight,shop_counter,False,train
IMG900259,img/pilot/0259.jpg,field_capture_pilot,True,LCD/LED panel,Laptop panel,LCD-LAP,15.9,Pimpri-Chinchwad,2025-09,indoor_tube,floor_mat,True,train
IMG900260,img/pilot/0260.jpg,field_capture_pilot,True,Battery,Ni-MH,BAT-NIMH,5.4,Mumbai,2025-10,indoor_tube,plain,True,train
IMG900261,img/pilot/0261.jpg,field_capture_pilot,True,Cable,Mixed insulated,CBL-MIX,19.4,Aurangabad,2025-07,low_light,shop_counter,True,train
IMG900262,img/pilot/0262.jpg,field_capture_pilot,True,PCB,RAM / gold-finger,PCB-RAM,4.5,Mumbai,2025-06,shade,cluttered_yard,False,test
IMG900263,img/pilot/0263.jpg,field_capture_pilot,True,Battery,Lead-acid,BAT-PB,15.0,Pune,2025-06,flash,cluttered_yard,True,train
IMG900264,img/pilot/0264.jpg,field_capture_pilot,True,Cable,Mixed insulated,CBL-MIX,76.3,Mumbai,2025-04,daylight,cart,False,train
IMG900265,img/pilot/0265.jpg,field_capture_pilot,True,CRT,Colour TV tube,CRT-CTV,71.1,Aurangabad,2025-04,low_light,floor_mat,False,train
IMG900266,img/pilot/0266.jpg,field_capture_pilot,True,Cable,Copper household wire,CBL-CU,160.0,Nashik,2026-05,low_light,cluttered_yard,True,test
IMG900267,img/pilot/0267.jpg,field_capture_pilot,True,CRT,Deflection yoke,CRT-YOK,46.8,Nagpur,2026-07,daylight,floor_mat,True,train
IMG900268,img/pilot/0268.jpg,field_capture_pilot,True,Mixed plastic,HIPS,PLA-HIPS,104.7,Mumbai,2026-01,daylight,cart,False,train
IMG900269,img/pilot/0269.jpg,field_capture_pilot,True,Mixed plastic,ABS casing,PLA-ABS,44.3,Pune,2025-06,daylight,floor_mat,False,train
IMG900270,img/pilot/0270.jpg,field_capture_pilot,True,Mixed plastic,HIPS,PLA-HIPS,2.0,Nashik,2025-06,daylight,cart,False,train
IMG900271,img/pilot/0271.jpg,field_capture_pilot,True,Cable,Mixed insulated,CBL-MIX,113.4,Nagpur,2025-12,daylight,cluttered_yard,False,train
IMG900272,img/pilot/0272.jpg,field_capture_pilot,True,PCB,Motherboard (high grade),PCB-MBH,2.0,Pune,2025-08,shade,shop_counter,False,train
IMG900273,img/pilot/0273.jpg,field_capture_pilot,True,PCB,Motherboard (high grade),PCB-MBH,10.0,Aurangabad,2026-06,low_light,plain,True,val
IMG900274,img/pilot/0274.jpg,field_capture_pilot,True,Motor & magnet-bearing,HDD assembly,MTR-HDD,15.2,Aurangabad,2026-02,shade,cluttered_yard,True,train
IMG900275,img/pilot/0275.jpg,field_capture_pilot,True,Mixed plastic,Mixed dirty,PLA-MIX,66.9,Pimpri-Chinchwad,2026-06,daylight,cluttered_yard,True,train
IMG900276,img/pilot/0276.jpg,field_capture_pilot,True,Mixed plastic,ABS casing,PLA-ABS,47.5,Nagpur,2026-03,shade,shop_counter,True,test
IMG900277,img/pilot/0277.jpg,field_capture_pilot,True,Cable,Mixed insulated,CBL-MIX,43.3,Aurangabad,2026-01,daylight,shop_counter,True,train
IMG900278,img/pilot/0278.jpg,field_capture_pilot,True,Mixed plastic,PC/ABS blend,PLA-PCABS,43.3,Pimpri-Chinchwad,2025-07,low_light,cluttered_yard,False,train
IMG900279,img/pilot/0279.jpg,field_capture_pilot,True,Mixed plastic,Mixed dirty,PLA-MIX,20.5,Pimpri-Chinchwad,2026-04,daylight,shop_counter,True,train
IMG900280,img/pilot/0280.jpg,field_capture_pilot,True,Mixed plastic,ABS casing,PLA-ABS,177.7,Pune,2025-05,indoor_tube,shop_counter,True,train
IMG900281,img/pilot/0281.jpg,field_capture_pilot,True,Cable,Mixed insulated,CBL-MIX,160.0,Mumbai,2025-12,daylight,shop_counter,False,train
IMG900282,img/pilot/0282.jpg,field_capture_pilot,True,Mixed plastic,ABS casing,PLA-ABS,43.1,Mumbai,2025-10,indoor_tube,cart,True,test
IMG900283,img/pilot/0283.jpg,field_capture_pilot,True,LCD/LED panel,Backlight assembly,LCD-BLA,9.7,Nashik,2025-08,daylight,cluttered_yard,True,train
IMG900284,img/pilot/0284.jpg,field_capture_pilot,True,Mixed plastic,PC/ABS blend,PLA-PCABS,12.4,Aurangabad,2026-08,low_light,cluttered_yard,False,train
IMG900285,img/pilot/0285.jpg,field_capture_pilot,True,Motor & magnet-bearing,HDD assembly,MTR-HDD,5.0,Pune,2025-05,low_light,cluttered_yard,False,val
IMG900286,img/pilot/0286.jpg,field_capture_pilot,True,Mixed plastic,PC/ABS blend,PLA-PCABS,42.3,Nashik,2025-08,daylight,floor_mat,False,train
IMG900287,img/pilot/0287.jpg,field_capture_pilot,True,Mixed plastic,ABS casing,PLA-ABS,117.7,Pimpri-Chinchwad,2025-09,indoor_tube,floor_mat,False,train
IMG900288,img/pilot/0288.jpg,field_capture_pilot,True,Cable,Aluminium cable,CBL-AL,13.8,Pune,2026-01,flash,floor_mat,False,train
IMG900289,img/pilot/0289.jpg,field_capture_pilot,True,Battery,Li-ion laptop / phone pack,BAT-LI,3.3,Mumbai,2026-07,daylight,floor_mat,True,test
IMG900290,img/pilot/0290.jpg,field_capture_pilot,True,Battery,Lead-acid,BAT-PB,10.7,Mumbai,2026-01,indoor_tube,plain,True,test
IMG900291,img/pilot/0291.jpg,field_capture_pilot,True,Motor & magnet-bearing,Speaker magnet,MTR-SPK,40.6,Nashik,2026-05,shade,floor_mat,True,test
IMG900292,img/pilot/0292.jpg,field_capture_pilot,True,Cable,Copper household wire,CBL-CU,17.3,Nagpur,2025-05,daylight,floor_mat,False,train
IMG900293,img/pilot/0293.jpg,field_capture_pilot,True,Battery,Ni-MH,BAT-NIMH,38.4,Aurangabad,2026-08,shade,cluttered_yard,True,train
IMG900294,img/pilot/0294.jpg,field_capture_pilot,True,CRT,Colour TV tube,CRT-CTV,37.3,Pune,2025-11,low_light,plain,True,train
IMG900295,img/pilot/0295.jpg,field_capture_pilot,True,CRT,Deflection yoke,CRT-YOK,112.0,Mumbai,2026-03,daylight,cluttered_yard,True,val
IMG900296,img/pilot/0296.jpg,field_capture_pilot,True,Motor & magnet-bearing,HDD assembly,MTR-HDD,10.8,Pimpri-Chinchwad,2025-04,indoor_tube,plain,False,train
IMG900297,img/pilot/0297.jpg,field_capture_pilot,True,Cable,Aluminium cable,CBL-AL,13.1,Aurangabad,2025-06,low_light,cluttered_yard,False,test
IMG900298,img/pilot/0298.jpg,field_capture_pilot,True,Mixed plastic,HIPS,PLA-HIPS,186.8,Pune,2026-06,daylight,cart,False,train
IMG900299,img/pilot/0299.jpg,field_capture_pilot,True,Mixed plastic,HIPS,PLA-HIPS,8.2,Nashik,2025-05,indoor_tube,shop_counter,False,train
IMG900300,img/placeholder/0300.png,procedural_placeholder,False,Battery,Lead-acid,BAT-PB,9.4,Pimpri-Chinchwad,2025-04,shade,cluttered_yard,True,train
IMG900301,img/placeholder/0301.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,33.8,Mumbai,2025-12,flash,plain,True,train
IMG900302,img/placeholder/0302.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,106.2,Mumbai,2026-04,daylight,cluttered_yard,False,train
IMG900303,img/placeholder/0303.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,18.2,Mumbai,2026-04,daylight,shop_counter,True,train
IMG900304,img/placeholder/0304.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,36.7,Pune,2026-01,shade,cart,True,train
IMG900305,img/placeholder/0305.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,27.3,Aurangabad,2025-08,shade,floor_mat,False,val
IMG900306,img/placeholder/0306.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,25.1,Aurangabad,2025-03,daylight,cart,False,train
IMG900307,img/placeholder/0307.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,78.6,Nagpur,2025-04,daylight,floor_mat,True,train
IMG900308,img/placeholder/0308.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,46.0,Aurangabad,2025-03,flash,plain,True,val
IMG900309,img/placeholder/0309.png,procedural_placeholder,False,LCD/LED panel,TV panel,LCD-TV,23.8,Aurangabad,2025-10,indoor_tube,shop_counter,True,train
IMG900310,img/placeholder/0310.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,6.4,Aurangabad,2026-01,daylight,floor_mat,False,test
IMG900311,img/placeholder/0311.png,procedural_placeholder,False,LCD/LED panel,Backlight assembly,LCD-BLA,27.0,Nashik,2025-12,flash,cluttered_yard,False,train
IMG900312,img/placeholder/0312.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,78.0,Nashik,2026-06,indoor_tube,cart,True,train
IMG900313,img/placeholder/0313.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,16.3,Mumbai,2025-04,daylight,shop_counter,False,train
IMG900314,img/placeholder/0314.png,procedural_placeholder,False,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,4.9,Aurangabad,2026-03,daylight,cluttered_yard,True,train
IMG900315,img/placeholder/0315.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,20.0,Mumbai,2026-04,daylight,cluttered_yard,True,val
IMG900316,img/placeholder/0316.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,114.9,Nagpur,2025-10,low_light,cluttered_yard,True,train
